outcome,period_summary,model_family,quantile,profile_block,representation,metric,metric_direction,direct_estimand,direct_tuning_reference,direct_estimate,direct_evidence_label,direct_evidence_reason,direct_profile_label_availability,direct_source_path,direct_source_sha256,conditional_estimand,conditional_tuning_reference,conditional_estimate,conditional_evidence_label,conditional_evidence_reason,conditional_profile_label_availability,conditional_source_path,conditional_source_sha256,interpretation_boundary
conditional_positive_lateness,later_monthly_median,linear_quantile,0.5,seller,full,favourable_month_count,larger_is_more_consistent,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",3,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,January-June direct order label available,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",4,Not-supported,low_support_only_or_material_high_support_reversal,January-June protected Order V1 label available,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness,later_monthly_median,linear_quantile,0.5,seller,full,pinball_skill,positive_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",0.000519832297006,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,January-June direct order label available,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",0.0010547393104,Not-supported,low_support_only_or_material_high_support_reversal,January-June protected Order V1 label available,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness,later_monthly_median,linear_quantile,0.5,state_od,full,favourable_month_count,larger_is_more_consistent,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",3,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,January-June direct order label available,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",4,Supported,all_frozen_severity_rules_passed,January-June protected Order V1 label available,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness,later_monthly_median,linear_quantile,0.5,state_od,full,pinball_skill,positive_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",-0.00502930204561,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,January-June direct order label available,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",0.00239203453241,Supported,all_frozen_severity_rules_passed,January-June protected Order V1 label available,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness,later_monthly_median,linear_quantile,0.9,both,full,favourable_month_count,larger_is_more_consistent,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",1,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,January-June direct order label available,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",3,Not-supported,median_skill_nonpositive_or_fewer_than_four_nonnegative_months,January-June protected Order V1 label available,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness,later_monthly_median,linear_quantile,0.9,both,full,pinball_skill,positive_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",-0.00513196219554,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,January-June direct order label available,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",-0.00142631663894,Not-supported,median_skill_nonpositive_or_fewer_than_four_nonnegative_months,January-June protected Order V1 label available,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness,later_monthly_median,linear_quantile,0.9,seller,full,favourable_month_count,larger_is_more_consistent,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",1,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,January-June direct order label available,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",3,Not-supported,median_skill_nonpositive_or_fewer_than_four_nonnegative_months,January-June protected Order V1 label available,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness,later_monthly_median,linear_quantile,0.9,seller,full,pinball_skill,positive_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",-0.00243285667054,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,January-June direct order label available,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",-7.195817048e-05,Not-supported,median_skill_nonpositive_or_fewer_than_four_nonnegative_months,January-June protected Order V1 label available,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness,later_monthly_median,linear_quantile,0.9,state_od,full,favourable_month_count,larger_is_more_consistent,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",3,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,January-June direct order label available,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",2,Not-supported,median_skill_nonpositive_or_fewer_than_four_nonnegative_months,January-June protected Order V1 label available,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness,later_monthly_median,linear_quantile,0.9,state_od,full,pinball_skill,positive_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",-0.00250912580818,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,January-June direct order label available,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",-0.000160302346599,Not-supported,median_skill_nonpositive_or_fewer_than_four_nonnegative_months,January-June protected Order V1 label available,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness,later_monthly_median,xgboost_quantile,0.5,both,full,favourable_month_count,larger_is_more_consistent,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",2,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,January-June direct order label available,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",3,Not-supported,median_skill_nonpositive_or_fewer_than_four_nonnegative_months,January-June protected Order V1 label available,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness,later_monthly_median,xgboost_quantile,0.5,both,full,pinball_skill,positive_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",-0.000152139854368,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,January-June direct order label available,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",3.2443644232e-05,Not-supported,median_skill_nonpositive_or_fewer_than_four_nonnegative_months,January-June protected Order V1 label available,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness,later_monthly_median,xgboost_quantile,0.5,seller,full,favourable_month_count,larger_is_more_consistent,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",4,Not-supported,gain_confined_to_lower_support_orders,January-June direct order label available,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",1,Not-supported,median_skill_nonpositive_or_fewer_than_four_nonnegative_months,January-June protected Order V1 label available,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness,later_monthly_median,xgboost_quantile,0.5,seller,full,pinball_skill,positive_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",7.76680377993e-05,Not-supported,gain_confined_to_lower_support_orders,January-June direct order label available,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",-0.00124128367092,Not-supported,median_skill_nonpositive_or_fewer_than_four_nonnegative_months,January-June protected Order V1 label available,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness,later_monthly_median,xgboost_quantile,0.5,state_od,full,favourable_month_count,larger_is_more_consistent,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",3,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,January-June direct order label available,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",3,Not-supported,median_skill_nonpositive_or_fewer_than_four_nonnegative_months,January-June protected Order V1 label available,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness,later_monthly_median,xgboost_quantile,0.5,state_od,full,pinball_skill,positive_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",1.90782815425e-05,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,January-June direct order label available,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",-0.00172605882814,Not-supported,median_skill_nonpositive_or_fewer_than_four_nonnegative_months,January-June protected Order V1 label available,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness,later_monthly_median,xgboost_quantile,0.9,both,full,favourable_month_count,larger_is_more_consistent,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",2,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,January-June direct order label available,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",3,Not-supported,median_skill_nonpositive_or_fewer_than_four_nonnegative_months,January-June protected Order V1 label available,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness,later_monthly_median,xgboost_quantile,0.9,both,full,pinball_skill,positive_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",-0.00411813543947,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,January-June direct order label available,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",0.0085608841926,Not-supported,median_skill_nonpositive_or_fewer_than_four_nonnegative_months,January-June protected Order V1 label available,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness,later_monthly_median,xgboost_quantile,0.9,seller,full,favourable_month_count,larger_is_more_consistent,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",0,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,January-June direct order label available,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",4,Supported,all_frozen_severity_rules_passed,January-June protected Order V1 label available,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness,later_monthly_median,xgboost_quantile,0.9,seller,full,pinball_skill,positive_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",-0.00466230145562,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,January-June direct order label available,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",0.025480655672,Supported,all_frozen_severity_rules_passed,January-June protected Order V1 label available,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness,later_monthly_median,xgboost_quantile,0.9,state_od,full,favourable_month_count,larger_is_more_consistent,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",2,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,January-June direct order label available,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",5,Supported,all_frozen_severity_rules_passed,January-June protected Order V1 label available,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness,later_monthly_median,xgboost_quantile,0.9,state_od,full,pinball_skill,positive_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",-0.00201792974276,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,January-June direct order label available,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",0.0265924816691,Supported,all_frozen_severity_rules_passed,January-June protected Order V1 label available,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness,later_pooled,linear_quantile,0.5,both,full,pinball_skill,positive_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",0.00338555681427,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,January-June direct order label available,analysis/direct_promise_profile_extension_v1/DIRECT_SEVERITY_POOLED.csv,db54493ee9448b55f9a31f4a1b70a43a30089dd6e48719299c7f8248273f63a7,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",0.00406773067838,Supported,all_frozen_severity_rules_passed,January-June protected Order V1 label available,analysis/order_breach_severity_v1/SEVERITY_RESULTS.csv,b008da0d00ff3cb56c34ef2cde92bc8f144e43a6deca6a064ed28614f8ab1fea,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness,later_pooled,linear_quantile,0.5,seller,full,pinball_skill,positive_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",-0.000590484412013,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,January-June direct order label available,analysis/direct_promise_profile_extension_v1/DIRECT_SEVERITY_POOLED.csv,db54493ee9448b55f9a31f4a1b70a43a30089dd6e48719299c7f8248273f63a7,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",-0.000806869072197,Not-supported,low_support_only_or_material_high_support_reversal,January-June protected Order V1 label available,analysis/order_breach_severity_v1/SEVERITY_RESULTS.csv,b008da0d00ff3cb56c34ef2cde92bc8f144e43a6deca6a064ed28614f8ab1fea,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness,later_pooled,linear_quantile,0.5,state_od,full,pinball_skill,positive_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",0.000305762731997,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,January-June direct order label available,analysis/direct_promise_profile_extension_v1/DIRECT_SEVERITY_POOLED.csv,db54493ee9448b55f9a31f4a1b70a43a30089dd6e48719299c7f8248273f63a7,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",0.00440339601226,Supported,all_frozen_severity_rules_passed,January-June protected Order V1 label available,analysis/order_breach_severity_v1/SEVERITY_RESULTS.csv,b008da0d00ff3cb56c34ef2cde92bc8f144e43a6deca6a064ed28614f8ab1fea,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness,later_pooled,linear_quantile,0.9,both,full,coverage_error,closer_to_zero_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",-0.0291343111878,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,January-June direct order label available,analysis/direct_promise_profile_extension_v1/DIRECT_SEVERITY_POOLED.csv,db54493ee9448b55f9a31f4a1b70a43a30089dd6e48719299c7f8248273f63a7,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",-0.0265458728789,Not-supported,median_skill_nonpositive_or_fewer_than_four_nonnegative_months,January-June protected Order V1 label available,analysis/order_breach_severity_v1/SEVERITY_RESULTS.csv,b008da0d00ff3cb56c34ef2cde92bc8f144e43a6deca6a064ed28614f8ab1fea,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness,later_pooled,linear_quantile,0.9,both,full,empirical_coverage,compare_with_nominal_quantile;not_a_guarantee,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",0.870865688812,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,January-June direct order label available,analysis/direct_promise_profile_extension_v1/DIRECT_SEVERITY_POOLED.csv,db54493ee9448b55f9a31f4a1b70a43a30089dd6e48719299c7f8248273f63a7,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",0.873454127121,Not-supported,median_skill_nonpositive_or_fewer_than_four_nonnegative_months,January-June protected Order V1 label available,analysis/order_breach_severity_v1/SEVERITY_RESULTS.csv,b008da0d00ff3cb56c34ef2cde92bc8f144e43a6deca6a064ed28614f8ab1fea,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness,later_pooled,linear_quantile,0.9,both,full,pinball_skill,positive_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",-0.0049864029185,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,January-June direct order label available,analysis/direct_promise_profile_extension_v1/DIRECT_SEVERITY_POOLED.csv,db54493ee9448b55f9a31f4a1b70a43a30089dd6e48719299c7f8248273f63a7,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",-0.00526604700358,Not-supported,median_skill_nonpositive_or_fewer_than_four_nonnegative_months,January-June protected Order V1 label available,analysis/order_breach_severity_v1/SEVERITY_RESULTS.csv,b008da0d00ff3cb56c34ef2cde92bc8f144e43a6deca6a064ed28614f8ab1fea,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness,later_pooled,linear_quantile,0.9,seller,full,coverage_error,closer_to_zero_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",-0.027121081392,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,January-June direct order label available,analysis/direct_promise_profile_extension_v1/DIRECT_SEVERITY_POOLED.csv,db54493ee9448b55f9a31f4a1b70a43a30089dd6e48719299c7f8248273f63a7,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",-0.0265458728789,Not-supported,median_skill_nonpositive_or_fewer_than_four_nonnegative_months,January-June protected Order V1 label available,analysis/order_breach_severity_v1/SEVERITY_RESULTS.csv,b008da0d00ff3cb56c34ef2cde92bc8f144e43a6deca6a064ed28614f8ab1fea,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness,later_pooled,linear_quantile,0.9,seller,full,empirical_coverage,compare_with_nominal_quantile;not_a_guarantee,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",0.872878918608,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,January-June direct order label available,analysis/direct_promise_profile_extension_v1/DIRECT_SEVERITY_POOLED.csv,db54493ee9448b55f9a31f4a1b70a43a30089dd6e48719299c7f8248273f63a7,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",0.873454127121,Not-supported,median_skill_nonpositive_or_fewer_than_four_nonnegative_months,January-June protected Order V1 label available,analysis/order_breach_severity_v1/SEVERITY_RESULTS.csv,b008da0d00ff3cb56c34ef2cde92bc8f144e43a6deca6a064ed28614f8ab1fea,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
