variant,model_id,outcome,formula,term,term_block,coefficient_log_odds,standard_error_hc1,z_value,p_value,odds_ratio,odds_ratio_ci_lower,odds_ratio_ci_upper,n_orders,converged,irls_iterations
low_review_3,B,low_review_3,"low_review_3 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-07]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.113547793231,0.0525814432379,-2.15946513141,0.0308140996572,0.892661532213,0.805247554088,0.989564770545,95824,True,5
low_review_3,B,low_review_3,"low_review_3 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-08]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.272364710396,0.0534093060432,-5.09957403633,3.40418698572e-07,0.761576455583,0.685885190068,0.845620675438,95824,True,5
low_review_3,B,low_review_3,"low_review_3 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-09]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.242058392502,0.0530152051832,-4.56582958919,4.9752282212e-06,0.785010337495,0.707536341084,0.87096760151,95824,True,5
low_review_3,B,low_review_3,"low_review_3 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-10]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.10702352171,0.0500943102706,-2.13644066825,0.0326435122016,0.898504538378,0.814479055621,0.991198484375,95824,True,5
low_review_3,B,low_review_3,"low_review_3 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-11]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.0638895176367,0.0429729249818,-1.48673886322,0.137083794122,0.938108638265,0.862332024789,1.02054405019,95824,True,5
low_review_3,B,low_review_3,"low_review_3 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-12]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.112444138996,0.0460427949629,-2.44216579568,0.0145994401025,0.893647265748,0.816534300008,0.978042729583,95824,True,5
low_review_3,B,low_review_3,"low_review_3 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-02]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.0082956364029,0.0431332325155,-0.192325868457,0.847486956527,0.991738677438,0.911343660344,1.07922581472,95824,True,5
low_review_3,B,low_review_3,"low_review_3 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-03]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.0332599946458,0.0433213568258,-0.767750529596,0.442635410092,0.967287037443,0.888546503176,1.05300534014,95824,True,5
low_review_3,B,low_review_3,"low_review_3 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-04]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.117485829641,0.0444416986928,-2.64359448664,0.0082030866909,0.889153111276,0.814981424121,0.970075184406,95824,True,5
low_review_3,B,low_review_3,"low_review_3 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-05]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.228675520603,0.0456783422972,-5.00621320964,5.5511267754e-07,0.795586643101,0.727454789868,0.870099579379,95824,True,5
low_review_3,B,low_review_3,"low_review_3 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-06]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.0964911968504,0.046649574922,-2.06842606844,0.0385999760048,0.908017890982,0.828678775222,0.994953068663,95824,True,5
low_review_3,B,low_review_3,"low_review_3 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-07]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.193911007299,0.0478717934553,-4.0506317667,5.10795361346e-05,0.823731207072,0.749958056752,0.904761400182,95824,True,5
low_review_3,B,low_review_3,"low_review_3 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.237716180601,0.048804727463,-4.87076135772,1.11169043929e-06,0.788426430057,0.716503828277,0.867568617334,95824,True,5
low_review_3,B,low_review_3,"low_review_3 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",0.0442140319183,0.149082591594,0.29657407646,0.766791704856,1.0452060384,0.780373616608,1.39991363043,95824,True,5
low_review_3,B,low_review_3,"low_review_3 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","cr(actual_delivery_days, df=4, constraints=""center"")[0]","cr(actual_delivery_days, df=4, constraints=""center"")",0.928668843834,0.0395320721524,23.4915296181,4.97867720773e-122,2.53113759465,2.34242661309,2.73505154324,95824,True,5
low_review_3,B,low_review_3,"low_review_3 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","cr(actual_delivery_days, df=4, constraints=""center"")[1]","cr(actual_delivery_days, df=4, constraints=""center"")",0.70930919307,0.175517674748,4.0412408271,5.31691211618e-05,2.0325866486,1.44094748356,2.86714715922,95824,True,5
low_review_3,B,low_review_3,"low_review_3 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","cr(actual_delivery_days, df=4, constraints=""center"")[2]","cr(actual_delivery_days, df=4, constraints=""center"")",-1.50465382043,0.320196794897,-4.69915328452,2.61242325769e-06,0.222094164987,0.118572818337,0.415995999867,95824,True,5
low_review_3,B,low_review_3,"low_review_3 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","cr(actual_delivery_days, df=4, constraints=""center"")[3]","cr(actual_delivery_days, df=4, constraints=""center"")",-0.180171613877,0.710572514492,-0.253558377509,0.799836755817,0.835126879751,0.207449332327,3.36196264148,95824,True,5
post_delivery_reviews,A,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(purchase_month_adjustment, Treatment(reference=""2018-01""))",Intercept,Intercept,-2.24085097739,0.0405629259719,-55.2438199095,0,0.106367949135,0.0982389157488,0.115169640431,91171,True,6
post_delivery_reviews,A,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-01]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",0.0600504340218,0.128132725556,0.468658055631,0.639314072717,1.06189010058,0.826062292787,1.36504304284,91171,True,6
post_delivery_reviews,A,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-02]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.0382929057238,0.0931943456645,-0.410893015566,0.681150984074,0.962430998054,0.801756392875,1.15530531998,91171,True,6
post_delivery_reviews,A,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-03]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.0802400720993,0.0812198951146,-0.9879361699,0.323183909877,0.922894758507,0.787077829659,1.08214804583,91171,True,6
post_delivery_reviews,A,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-04]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.0523948309883,0.0815273293849,-0.642665856757,0.520440940225,0.948954116375,0.808814680611,1.11337483922,91171,True,6
post_delivery_reviews,A,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-05]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.0691439549119,0.0718572842818,-0.962240023442,0.33592904873,0.933192332788,0.810599125085,1.0743262644,91171,True,6
post_delivery_reviews,A,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-06]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.0431589486775,0.0742533187325,-0.581239322554,0.561079168892,0.957759143418,0.828040859058,1.10779868743,91171,True,6
post_delivery_reviews,A,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-07]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.141233963927,0.0713504331099,-1.97944087753,0.0477663899836,0.868286140296,0.754969262031,0.998611280415,91171,True,6
post_delivery_reviews,A,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-08]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.157782970915,0.0699956909768,-2.25418120334,0.024184770792,0.854035112316,0.744552431439,0.979616669385,91171,True,6
post_delivery_reviews,A,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-09]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.152128853196,0.0699551326194,-2.17466320912,0.0296553638216,0.858877604486,0.748833666921,0.985092914587,91171,True,6
post_delivery_reviews,A,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-10]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.056243521672,0.0664774396124,-0.846054270439,0.397522469723,0.945308904653,0.829827933187,1.07686050262,91171,True,6
post_delivery_reviews,A,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-11]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.0298078568961,0.0576081516133,-0.517424289121,0.604860007796,0.970632015881,0.866998736719,1.08665269089,91171,True,6
post_delivery_reviews,A,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-12]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.02817748895,0.0606308981289,-0.464738109109,0.642119014006,0.972215793926,0.863283733948,1.09489326949,91171,True,6
post_delivery_reviews,A,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-02]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",0.0313893786928,0.0581808827063,0.539513620845,0.589532501047,1.03188722057,0.920679719677,1.15652730609,91171,True,6
post_delivery_reviews,A,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-03]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",0.0319614836643,0.0581184417831,0.549937036914,0.582362559931,1.03247773728,0.92131934179,1.15704754001,91171,True,6
post_delivery_reviews,A,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-04]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",0.00894471924709,0.0582185468671,0.153640372844,0.877893301935,1.00898484279,0.90017909965,1.1309420685,91171,True,6
post_delivery_reviews,A,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-05]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.155361838085,0.0605835327482,-2.56442354939,0.0103347343946,0.856105349913,0.760253475945,0.964042116663,91171,True,6
post_delivery_reviews,A,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-06]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",0.0437724787575,0.060278977065,0.726164923308,0.467737672452,1.04474462625,0.92832615732,1.17576276987,91171,True,6
post_delivery_reviews,A,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-07]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.0600390626026,0.062174491297,-0.96565426351,0.334217212684,0.941727746529,0.833685683213,1.06377159455,91171,True,6
post_delivery_reviews,A,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.124791583625,0.063735650538,-1.95795575273,0.0502352049258,0.882680848558,0.779025761879,1.00012800415,91171,True,6
post_delivery_reviews,A,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",0.163392582974,0.180821160066,0.903614283383,0.366199964782,1.17749886497,0.826124014262,1.67832377835,91171,True,6
post_delivery_reviews,A,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","cr(actual_delivery_days, df=4, constraints=""center"")[0]","cr(actual_delivery_days, df=4, constraints=""center"")",0.398890218076,0.0393757214855,10.1303595979,4.05156682911e-24,1.4901700159,1.37949187122,1.60972798942,91171,True,6
post_delivery_reviews,A,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","cr(actual_delivery_days, df=4, constraints=""center"")[1]","cr(actual_delivery_days, df=4, constraints=""center"")",0.925578864834,0.0457552697153,20.2289019515,5.45031642909e-91,2.52332850381,2.30688973933,2.76007415074,91171,True,6
post_delivery_reviews,A,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","cr(actual_delivery_days, df=4, constraints=""center"")[2]","cr(actual_delivery_days, df=4, constraints=""center"")",1.71913931645,0.175306950215,9.80645270678,1.05616192689e-22,5.57972402035,3.95722890082,7.86745495991,91171,True,6
post_delivery_reviews,A,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","cr(actual_delivery_days, df=4, constraints=""center"")[3]","cr(actual_delivery_days, df=4, constraints=""center"")",1.27834215626,0.881399994298,1.45035416897,0.146959780617,3.59068199877,0.638157546178,20.2034705905,91171,True,6
post_delivery_reviews,B,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))",Intercept,Intercept,-2.23568059679,0.0998981240734,-22.3796053982,6.21924339648e-111,0.106919336128,0.0879068698466,0.130043811797,91171,True,6
post_delivery_reviews,B,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.very early: <= -14 days]","C(promise_error_group_label, Treatment(reference=""on promised date""))",0.00966217489805,0.0932012306738,0.103670035558,0.917431206653,1.00970900441,0.841130145124,1.21207434962,91171,True,6
post_delivery_reviews,B,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.early: -13 to -7 days]","C(promise_error_group_label, Treatment(reference=""on promised date""))",-0.0359872891514,0.0921805565216,-0.390399998756,0.696240788778,0.964652554958,0.805205415156,1.15567348936,91171,True,6
post_delivery_reviews,B,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.slightly early: -6 to -1 days]","C(promise_error_group_label, Treatment(reference=""on promised date""))",0.0229304683476,0.0925158932958,0.247854368917,0.80424708673,1.02319539261,0.853510571719,1.22661493149,91171,True,6
post_delivery_reviews,B,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.1 day late]","C(promise_error_group_label, Treatment(reference=""on promised date""))",0.351727845721,0.12648141827,2.78086576299,0.00542141493916,1.42152159788,1.1094105311,1.82143904047,91171,True,6
post_delivery_reviews,B,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.2-3 days late]","C(promise_error_group_label, Treatment(reference=""on promised date""))",0.338133977437,0.13508189998,2.50317753517,0.0123083785322,1.40232837118,1.07613758268,1.82739167581,91171,True,6
post_delivery_reviews,B,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.4-7 days late]","C(promise_error_group_label, Treatment(reference=""on promised date""))",0.294039665186,0.155957592989,1.88538217057,0.0593782594164,1.34183712683,0.988435785354,1.82159215765,91171,True,6
post_delivery_reviews,B,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.>=8 days late]","C(promise_error_group_label, Treatment(reference=""on promised date""))",0.431696695722,0.27390177782,1.5761003786,0.115002671822,1.53986799577,0.900197654096,2.63408089726,91171,True,6
post_delivery_reviews,B,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-01]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",0.0430820731441,0.128396366268,0.335539660478,0.737218032197,1.04402357763,0.81174406411,1.34276957337,91171,True,6
post_delivery_reviews,B,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-02]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.0443743176653,0.0931762418744,-0.476240689392,0.633902914367,0.956595819735,0.796923654435,1.14826000865,91171,True,6
post_delivery_reviews,B,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-03]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.0842231055502,0.081215159222,-1.0370367596,0.299718725903,0.91922614876,0.783956384163,1.07783638176,91171,True,6
post_delivery_reviews,B,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-04]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.0588533918452,0.0814566858878,-0.722511494346,0.469980061038,0.942844987789,0.803719008757,1.10605405784,91171,True,6
post_delivery_reviews,B,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-05]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.0749743002521,0.0718628994737,-1.04329634347,0.296811064077,0.927767329409,0.805877933637,1.06809255049,91171,True,6
post_delivery_reviews,B,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-06]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.0447176843797,0.0743032249676,-0.601826965104,0.547289323833,0.956267412956,0.82667030338,1.10618146236,91171,True,6
post_delivery_reviews,B,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-07]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.141186541263,0.0714005054888,-1.97738853943,0.047997728421,0.868327317714,0.754930972927,0.998756651572,91171,True,6
post_delivery_reviews,B,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-08]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.160551866691,0.0699962989159,-2.29371937056,0.0218066233658,0.851673648933,0.742492810176,0.976909128742,91171,True,6
post_delivery_reviews,B,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-09]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.157073811741,0.070124168279,-2.23993832078,0.0250949273966,0.854640973952,0.7448930291,0.980558504139,91171,True,6
post_delivery_reviews,B,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-10]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.0605289475788,0.0666868272496,-0.907659729443,0.364058026519,0.941266521237,0.825940346972,1.07269570648,91171,True,6
post_delivery_reviews,B,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-11]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.0380800862413,0.0582682203628,-0.653530964292,0.513414033975,0.962635843918,0.858744620678,1.07909586352,91171,True,6
post_delivery_reviews,B,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-12]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.0291607883409,0.0606062609743,-0.481151416902,0.630408887095,0.971260284581,0.862476931011,1.09376437385,91171,True,6
